date,year,month,quarter,day_of_week,region,category,product,channel,unit_price,units_sold,discount_pct,revenue,profit_margin,profit,returns_pct,net_revenue
2023-07-26,2023,7,3,2,North,Sports,Dumbbells,Online,2301.38,4,0.13,8008.8,0.338,2706.97,0.047,7632.39
2023-07-26,2023,7,3,2,North,Electronics,Tablet,Wholesale,30765.71,14,0.194,347160.27,0.244,84707.11,0.017,341258.55
2023-07-26,2023,7,3,2,South,Clothing,Jacket,Online,871.65,9,0.097,7083.9,0.104,736.73,0.028,6885.55
2023-07-26,2023,7,3,2,South,Groceries,Rice,Retail Store,294.62,4,0.073,1092.45,0.252,275.3,0.076,1009.42
2023-07-27,2023,7,3,3,North,Groceries,Sugar,Wholesale,231.71,10,0.201,1851.36,0.336,622.06,0.027,1801.37
2023-07-27,2023,7,3,3,South,Groceries,Cooking Oil,Online,382.06,6,0.14,1971.43,0.117,230.66,0.075,1823.57
2023-07-28,2023,7,3,4,North,Electronics,Camera,Online,27919.24,6,0.124,146743.53,0.116,17022.25,0.062,137645.43
2023-07-28,2023,7,3,4,South,Sports,Cycle,Retail Store,2230.66,13,0.057,27345.66,0.153,4183.89,0.058,25759.61
2023-07-28,2023,7,3,4,North,Groceries,Pulses,Online,418.6,6,0.12,2210.21,0.338,747.05,0.046,2108.54
2023-07-28,2023,7,3,4,North,Electronics,Tablet,Online,30664.51,8,0.12,215878.15,0.212,45766.17,0.042,206811.27
2023-07-29,2023,7,3,5,West,Home & Kitchen,Water Purifier,Online,4821.0,8,0.109,34364.09,0.229,7869.38,0.004,34226.63
2023-07-29,2023,7,3,5,West,Clothing,Jacket,Online,1104.66,5,0.138,4761.08,0.123,585.61,0.035,4594.44
2023-07-29,2023,7,3,5,South,Home & Kitchen,Bedsheet,Online,4624.2,7,0.137,27934.79,0.15,4190.22,0.002,27878.92
2023-07-29,2023,7,3,5,East,Clothing,T-Shirt,Wholesale,1111.44,11,0.151,10379.74,0.205,2127.85,0.062,9736.2
2023-07-29,2023,7,3,5,South,Groceries,Cooking Oil,Online,406.59,10,0.139,3500.74,0.303,1060.72,0.069,3259.19
2023-07-31,2023,7,3,0,East,Clothing,Jeans,Wholesale,1302.28,6,0.153,6618.19,0.125,827.27,0.056,6247.57
2023-07-31,2023,7,3,0,West,Sports,Football,Retail Store,1790.49,8,0.067,13364.22,0.163,2178.37,0.016,13150.39
2023-08-01,2023,8,3,1,East,Groceries,Flour,Online,277.18,8,0.144,1898.13,0.326,618.79,0.01,1879.15
2023-08-01,2023,8,3,1,East,Electronics,Tablet,Online,31207.71,7,0.101,196390.12,0.256,50275.87,0.018,192855.1
2023-08-02,2023,8,3,2,West,Sports,Cycle,Retail Store,1822.46,10,0.08,16766.63,0.32,5365.32,0.043,16045.66
2023-08-02,2023,8,3,2,East,Home & Kitchen,Bedsheet,Retail Store,4829.45,2,0.025,9417.43,0.228,2147.17,0.026,9172.58
2023-08-02,2023,8,3,2,East,Clothing,Jacket,Online,1078.89,6,0.107,5780.69,0.329,1901.85,0.036,5572.59
2023-08-02,2023,8,3,2,North,Clothing,Jacket,Online,967.27,6,0.106,5188.44,0.112,581.11,0.007,5152.12
2023-08-02,2023,8,3,2,South,Groceries,Rice,Retail Store,404.4,9,0.021,3563.17,0.156,555.85,0.056,3363.63
2023-08-02,2023,8,3,2,West,Sports,Yoga Mat,Wholesale,2322.74,7,0.199,13023.6,0.175,2279.13,0.073,12072.88
2023-08-02,2023,8,3,2,North,Home & Kitchen,Mixer,Retail Store,3796.69,7,0.072,24663.3,0.308,7596.3,0.023,24096.04
2023-08-03,2023,8,3,3,West,Clothing,Shoes,Retail Store,1059.23,8,0.058,7982.36,0.227,1812.0,0.054,7551.31
2023-08-03,2023,8,3,3,South,Groceries,Flour,Wholesale,361.15,5,0.183,1475.3,0.339,500.13,0.06,1386.78
2023-08-03,2023,8,3,3,North,Electronics,Smartphone,Online,22555.22,15,0.113,300097.2,0.148,44414.39,0.039,288393.41
2023-08-03,2023,8,3,3,North,Groceries,Rice,Retail Store,394.14,5,0.045,1882.02,0.172,323.71,0.014,1855.67
2023-08-04,2023,8,3,4,East,Home & Kitchen,Water Purifier,Wholesale,4767.63,5,0.165,19904.86,0.19,3781.92,0.079,18332.38
2023-08-04,2023,8,3,4,North,Clothing,Dress,Wholesale,1384.17,9,0.199,9978.48,0.301,3003.52,0.044,9539.43
2023-08-04,2023,8,3,4,West,Electronics,Laptop,Retail Store,19299.75,12,0.034,223722.7,0.273,61076.3,0.019,219471.97
2023-08-05,2023,8,3,5,East,Clothing,Jacket,Retail Store,1359.86,7,0.049,9052.59,0.291,2634.3,0.069,8427.96
2023-08-05,2023,8,3,5,West,Groceries,Pulses,Online,344.83,4,0.13,1200.01,0.101,121.2,0.013,1184.41
2023-08-05,2023,8,3,5,West,Clothing,Shoes,Wholesale,1474.17,13,0.174,15829.64,0.259,4099.88,0.059,14895.69
2023-08-06,2023,8,3,6,North,Electronics,Headphones,Wholesale,26827.98,7,0.186,152865.83,0.165,25222.86,0.058,143999.61
2023-08-07,2023,8,3,0,South,Groceries,Rice,Retail Store,244.59,5,0.069,1138.57,0.288,327.91,0.06,1070.26
2023-08-07,2023,8,3,0,North,Electronics,Smartphone,Online,33283.85,8,0.101,239377.45,0.267,63913.78,0.046,228366.09
2023-08-08,2023,8,3,1,South,Electronics,Laptop,Online,18765.01,11,0.111,183503.03,0.337,61840.52,0.006,182402.01
2023-08-08,2023,8,3,1,East,Groceries,Flour,Wholesale,241.32,5,0.187,980.97,0.264,258.98,0.039,942.71
2023-08-09,2023,8,3,2,West,Home & Kitchen,Mixer,Online,2916.64,8,0.144,19973.15,0.154,3075.87,0.051,18954.52
2023-08-09,2023,8,3,2,South,Electronics,Tablet,Wholesale,33177.49,8,0.177,218440.59,0.258,56357.67,0.051,207300.12
2023-08-09,2023,8,3,2,East,Home & Kitchen,Cookware Set,Online,4892.69,12,0.136,50727.41,0.169,8572.93,0.026,49408.5
2023-08-10,2023,8,3,3,South,Groceries,Pulses,Online,221.54,5,0.108,988.07,0.342,337.92,0.076,912.98
2023-08-10,2023,8,3,3,West,Groceries,Rice,Retail Store,369.81,6,0.073,2056.88,0.349,717.85,0.029,1997.23
2023-08-11,2023,8,3,4,North,Groceries,Rice,Wholesale,211.28,9,0.194,1532.63,0.171,262.08,0.059,1442.2
2023-08-11,2023,8,3,4,North,Electronics,Tablet,Wholesale,32870.87,9,0.157,249391.29,0.172,42895.3,0.017,245151.64
2023-08-11,2023,8,3,4,East,Clothing,Jacket,Wholesale,1527.74,9,0.179,11288.47,0.316,3567.16,0.003,11254.6
2023-08-11,2023,8,3,4,East,Home & Kitchen,Curtains,Retail Store,3729.96,8,0.048,28407.38,0.338,9601.69,0.029,27583.57
2023-08-11,2023,8,3,4,West,Sports,Yoga Mat,Retail Store,1584.42,12,0.048,18100.41,0.102,1846.24,0.02,17738.4
2023-08-12,2023,8,3,5,West,Clothing,Jacket,Online,1397.33,7,0.144,8372.8,0.135,1130.33,0.019,8213.72
2023-08-12,2023,8,3,5,West,Clothing,Jeans,Online,1590.87,13,0.134,17910.01,0.171,3062.61,0.024,17480.17
2023-08-14,2023,8,3,0,West,Home & Kitchen,Curtains,Online,2467.83,5,0.104,11055.88,0.294,3250.43,0.071,10270.91
2023-08-14,2023,8,3,0,West,Sports,Football,Wholesale,2624.55,9,0.19,19132.97,0.212,4056.19,0.015,18845.98
2023-08-15,2023,8,3,1,West,Electronics,Tablet,Online,30625.6,9,0.119,242830.38,0.17,41281.16,0.057,228989.05
2023-08-15,2023,8,3,1,South,Electronics,Tablet,Wholesale,34825.14,7,0.173,201602.74,0.165,33264.45,0.051,191321.0
2023-08-15,2023,8,3,1,West,Groceries,Sugar,Online,277.35,12,0.094,3015.35,0.249,750.82,0.059,2837.44
2023-08-16,2023,8,3,2,East,Sports,Cycle,Retail Store,1711.86,8,0.031,13270.34,0.227,3012.37,0.016,13058.01
2023-08-17,2023,8,3,3,East,Clothing,Jacket,Online,1613.21,7,0.094,10230.98,0.348,3560.38,0.07,9514.81
2023-08-17,2023,8,3,3,East,Sports,Cricket Bat,Wholesale,1562.5,5,0.178,6421.88,0.143,918.33,0.035,6197.11
2023-08-17,2023,8,3,3,North,Groceries,Pulses,Wholesale,337.05,13,0.177,3606.1,0.132,476.01,0.035,3479.89
2023-08-18,2023,8,3,4,South,Electronics,Tablet,Retail Store,20043.24,8,0.052,152007.93,0.334,50770.65,0.08,139847.3
2023-08-18,2023,8,3,4,South,Clothing,Dress,Retail Store,888.36,6,0.039,5122.28,0.227,1162.76,0.017,5035.2
2023-08-18,2023,8,3,4,West,Groceries,Rice,Retail Store,295.69,6,0.033,1715.59,0.184,315.67,0.053,1624.66
2023-08-18,2023,8,3,4,South,Electronics,Headphones,Wholesale,18054.15,5,0.161,75737.16,0.151,11436.31,0.062,71041.46
2023-08-18,2023,8,3,4,East,Groceries,Sugar,Wholesale,308.87,7,0.186,1759.94,0.276,485.74,0.032,1703.62
2023-08-19,2023,8,3,5,West,Sports,Dumbbells,Wholesale,2263.91,14,0.152,26877.14,0.114,3063.99,0.005,26742.75
2023-08-19,2023,8,3,5,West,Electronics,Laptop,Online,34761.05,5,0.12,152948.62,0.263,40225.49,0.048,145607.09
2023-08-19,2023,8,3,5,South,Groceries,Pulses,Retail Store,411.56,2,0.052,780.32,0.261,203.66,0.004,777.2
2023-08-20,2023,8,3,6,East,Clothing,T-Shirt,Wholesale,1318.19,9,0.173,9811.29,0.29,2845.27,0.004,9772.04
2023-08-20,2023,8,3,6,South,Clothing,Jeans,Online,1197.78,9,0.115,9540.32,0.125,1192.54,0.021,9339.97
2023-08-20,2023,8,3,6,East,Clothing,Jacket,Retail Store,1374.33,7,0.05,9139.29,0.179,1635.93,0.058,8609.21
2023-08-21,2023,8,3,0,North,Home & Kitchen,Bedsheet,Retail Store,3026.93,6,0.061,17053.72,0.231,3939.41,0.07,15859.96
2023-08-21,2023,8,3,0,West,Electronics,Tablet,Retail Store,28685.49,15,0.07,400162.59,0.323,129252.52,0.023,390958.85
2023-08-21,2023,8,3,0,East,Electronics,Smartphone,Retail Store,28913.92,8,0.037,222752.84,0.343,76404.22,0.027,216738.51
2023-08-21,2023,8,3,0,North,Clothing,T-Shirt,Retail Store,1577.18,6,0.032,9160.26,0.262,2399.99,0.047,8729.73
2023-08-22,2023,8,3,1,West,Groceries,Cooking Oil,Wholesale,286.56,6,0.208,1361.73,0.196,266.9,0.003,1357.64
2023-08-23,2023,8,3,2,South,Electronics,Headphones,Retail Store,34702.79,6,0.043,199263.42,0.264,52605.54,0.02,195278.15
2023-08-23,2023,8,3,2,North,Electronics,Tablet,Online,18202.59,7,0.119,112255.37,0.147,16501.54,0.01,111132.82
2023-08-23,2023,8,3,2,West,Groceries,Sugar,Online,323.99,8,0.145,2216.09,0.32,709.15,0.039,2129.66
2023-08-23,2023,8,3,2,West,Electronics,Tablet,Online,31887.54,10,0.137,275189.47,0.284,78153.81,0.077,253999.88
2023-08-23,2023,8,3,2,South,Home & Kitchen,Bedsheet,Online,2708.31,10,0.138,23345.63,0.1,2334.56,0.056,22038.27
2023-08-23,2023,8,3,2,North,Groceries,Cooking Oil,Wholesale,289.62,8,0.178,1904.54,0.252,479.94,0.001,1902.64
2023-08-24,2023,8,3,3,West,Clothing,Jeans,Retail Store,1357.31,6,0.069,7581.93,0.15,1137.29,0.005,7544.02
2023-08-25,2023,8,3,4,South,Sports,Cycle,Wholesale,1847.35,11,0.178,16703.74,0.129,2154.78,0.015,16453.18
2023-08-25,2023,8,3,4,South,Groceries,Sugar,Online,312.93,5,0.139,1347.16,0.203,273.47,0.06,1266.33
2023-08-25,2023,8,3,4,West,Clothing,Jacket,Wholesale,1281.94,7,0.166,7483.97,0.332,2484.68,0.053,7087.32
2023-08-26,2023,8,3,5,North,Clothing,T-Shirt,Wholesale,1442.75,10,0.167,12018.11,0.203,2439.68,0.019,11789.77
2023-08-27,2023,8,3,6,South,Home & Kitchen,Bedsheet,Wholesale,4897.99,7,0.188,27840.18,0.229,6375.4,0.03,27004.97
2023-08-27,2023,8,3,6,East,Home & Kitchen,Mixer,Online,3152.32,11,0.093,31450.7,0.296,9309.41,0.054,29752.36
2023-08-28,2023,8,3,0,East,Electronics,Smartphone,Retail Store,23471.78,11,0.065,241407.26,0.162,39107.98,0.043,231026.75
2023-08-29,2023,8,3,1,North,Sports,Dumbbells,Retail Store,1743.26,7,0.06,11470.65,0.179,2053.25,0.018,11264.18
2023-08-29,2023,8,3,1,East,Home & Kitchen,Curtains,Wholesale,4007.35,17,0.193,54976.83,0.349,19186.91,0.021,53822.32
2023-08-30,2023,8,3,2,West,Clothing,Jeans,Wholesale,1554.5,8,0.207,9861.75,0.294,2899.35,0.063,9240.46
2023-08-30,2023,8,3,2,East,Groceries,Cooking Oil,Retail Store,242.15,11,0.054,2519.81,0.147,370.41,0.036,2429.1
2023-08-31,2023,8,3,3,East,Sports,Football,Retail Store,2796.28,7,0.058,18438.67,0.157,2894.87,0.018,18106.77
2023-08-31,2023,8,3,3,West,Groceries,Cooking Oil,Wholesale,294.87,9,0.172,2197.37,0.199,437.28,0.056,2074.32
2023-08-31,2023,8,3,3,South,Sports,Cycle,Retail Store,2127.26,9,0.074,17728.58,0.323,5726.33,0.009,17569.02
2023-08-31,2023,8,3,3,South,Home & Kitchen,Bedsheet,Online,2452.31,14,0.104,30761.78,0.137,4214.36,0.052,29162.17
2023-09-01,2023,9,3,4,South,Groceries,Rice,Online,313.48,12,0.137,3246.4,0.148,480.47,0.056,3064.6
2023-09-01,2023,9,3,4,South,Groceries,Pulses,Wholesale,234.95,13,0.153,2587.03,0.323,835.61,0.042,2478.37
2023-09-01,2023,9,3,4,West,Clothing,T-Shirt,Wholesale,854.86,9,0.155,6501.21,0.295,1917.86,0.028,6319.18
2023-09-02,2023,9,3,5,North,Sports,Cycle,Online,1904.09,6,0.14,9825.1,0.207,2033.8,0.051,9324.02
2023-09-02,2023,9,3,5,East,Electronics,Camera,Online,29382.03,15,0.143,377706.0,0.207,78185.14,0.022,369396.47
2023-09-02,2023,9,3,5,West,Sports,Yoga Mat,Wholesale,2798.99,11,0.173,25462.41,0.302,7689.65,0.043,24367.53
2023-09-02,2023,9,3,5,West,Home & Kitchen,Curtains,Online,2716.58,10,0.11,24177.56,0.203,4908.04,0.008,23984.14
2023-09-02,2023,9,3,5,East,Sports,Yoga Mat,Online,1701.03,5,0.107,7595.1,0.219,1663.33,0.076,7017.87
2023-09-02,2023,9,3,5,North,Sports,Dumbbells,Retail Store,2135.25,5,0.044,10206.49,0.168,1714.69,0.0,10206.49
2023-09-02,2023,9,3,5,South,Electronics,Tablet,Online,24615.33,11,0.103,242879.46,0.265,64363.06,0.051,230492.61
2023-09-02,2023,9,3,5,South,Clothing,Jeans,Wholesale,1269.37,14,0.153,15052.19,0.32,4816.7,0.068,14028.64
2023-09-03,2023,9,3,6,West,Home & Kitchen,Mixer,Online,4487.66,11,0.098,44526.56,0.12,5343.19,0.058,41944.02
2023-09-03,2023,9,3,6,East,Clothing,Jeans,Online,1201.97,15,0.116,15938.12,0.115,1832.88,0.071,14806.51
2023-09-03,2023,9,3,6,West,Groceries,Cooking Oil,Retail Store,258.94,8,0.052,1963.8,0.28,549.86,0.018,1928.45
2023-09-03,2023,9,3,6,South,Home & Kitchen,Curtains,Retail Store,3318.43,4,0.037,12782.59,0.128,1636.17,0.051,12130.68
2023-09-03,2023,9,3,6,East,Sports,Cycle,Retail Store,2275.08,4,0.059,8563.4,0.116,993.35,0.031,8297.93
2023-09-04,2023,9,3,0,South,Electronics,Camera,Online,33143.12,6,0.136,171813.93,0.319,54808.64,0.027,167174.95
2023-09-04,2023,9,3,0,North,Groceries,Cooking Oil,Online,239.76,11,0.105,2360.44,0.17,401.27,0.048,2247.14
2023-09-04,2023,9,3,0,East,Clothing,Jeans,Retail Store,1221.85,6,0.056,6920.56,0.314,2173.06,0.059,6512.25
2023-09-05,2023,9,3,1,West,Home & Kitchen,Water Purifier,Wholesale,4890.48,12,0.195,47242.04,0.171,8078.39,0.034,45635.81
2023-09-05,2023,9,3,1,West,Electronics,Camera,Online,20555.78,6,0.118,108781.19,0.256,27847.98,0.02,106605.57
2023-09-05,2023,9,3,1,South,Electronics,Headphones,Wholesale,21015.24,10,0.185,171274.21,0.231,39564.34,0.026,166821.08
2023-09-07,2023,9,3,3,North,Electronics,Camera,Retail Store,29075.76,12,0.024,340535.3,0.112,38139.95,0.01,337129.95
2023-09-08,2023,9,3,4,West,Home & Kitchen,Mixer,Retail Store,4053.14,7,0.057,26754.78,0.241,6447.9,0.05,25417.04
2023-09-08,2023,9,3,4,North,Clothing,Shoes,Online,1024.02,9,0.143,7898.27,0.211,1666.53,0.075,7305.9
2023-09-08,2023,9,3,4,South,Sports,Football,Retail Store,2558.61,7,0.076,16549.09,0.186,3078.13,0.013,16333.95
2023-09-08,2023,9,3,4,West,Clothing,Shoes,Online,1277.99,11,0.116,12427.17,0.256,3181.36,0.053,11768.53
2023-09-08,2023,9,3,4,North,Electronics,Laptop,Retail Store,19262.26,10,0.051,182798.85,0.147,26871.43,0.025,178228.88
2023-09-08,2023,9,3,4,West,Home & Kitchen,Water Purifier,Online,4328.16,14,0.145,51808.08,0.253,13107.44,0.044,49528.52
2023-09-09,2023,9,3,5,West,Sports,Cycle,Wholesale,2408.86,7,0.159,14180.96,0.287,4069.94,0.001,14166.78
2023-09-09,2023,9,3,5,North,Electronics,Headphones,Retail Store,24836.86,12,0.025,290591.26,0.162,47075.78,0.056,274318.15
2023-09-10,2023,9,3,6,East,Electronics,Camera,Online,31304.38,8,0.13,217878.48,0.269,58609.31,0.029,211560.0
2023-09-10,2023,9,3,6,West,Groceries,Pulses,Wholesale,378.32,10,0.191,3060.61,0.28,856.97,0.022,2993.28
2023-09-10,2023,9,3,6,East,Sports,Yoga Mat,Retail Store,2700.27,8,0.052,20478.85,0.349,7147.12,0.038,19700.65
2023-09-12,2023,9,3,1,North,Groceries,Cooking Oil,Wholesale,361.75,6,0.156,1831.9,0.124,227.16,0.063,1716.49
2023-09-12,2023,9,3,1,South,Clothing,Dress,Online,1620.77,6,0.146,8304.83,0.161,1337.08,0.029,8063.99
2023-09-14,2023,9,3,3,East,Electronics,Laptop,Wholesale,24077.67,1,0.18,19743.69,0.214,4225.15,0.047,18815.74
2023-09-15,2023,9,3,4,South,Clothing,Jeans,Online,1550.39,7,0.134,9398.46,0.195,1832.7,0.026,9154.1
2023-09-15,2023,9,3,4,North,Sports,Cycle,Retail Store,2536.54,13,0.075,30501.89,0.169,5154.82,0.03,29586.83
2023-09-16,2023,9,3,5,South,Electronics,Headphones,Retail Store,21683.02,10,0.043,207506.5,0.267,55404.24,0.029,201488.81
2023-09-16,2023,9,3,5,North,Home & Kitchen,Cookware Set,Wholesale,4554.52,12,0.202,43614.08,0.22,9595.1,0.006,43352.4
2023-09-16,2023,9,3,5,South,Groceries,Pulses,Wholesale,383.24,11,0.169,3503.2,0.266,931.85,0.067,3268.49
2023-09-16,2023,9,3,5,West,Clothing,Shoes,Retail Store,936.3,7,0.039,6298.49,0.145,913.28,0.069,5863.89
2023-09-17,2023,9,3,6,West,Home & Kitchen,Bedsheet,Wholesale,4148.79,5,0.153,17570.13,0.2,3514.03,0.027,17095.74
2023-09-17,2023,9,3,6,West,Electronics,Laptop,Wholesale,28667.45,8,0.18,188058.47,0.178,33474.41,0.065,175834.67
2023-09-17,2023,9,3,6,South,Electronics,Tablet,Wholesale,33290.39,9,0.19,242686.94,0.261,63341.29,0.019,238075.89
2023-09-17,2023,9,3,6,East,Groceries,Flour,Wholesale,280.5,9,0.154,2135.73,0.288,615.09,0.036,2058.84
2023-09-18,2023,9,3,0,South,Groceries,Sugar,Wholesale,244.49,9,0.195,1771.33,0.283,501.29,0.004,1764.24
2023-09-18,2023,9,3,0,East,Groceries,Pulses,Retail Store,285.68,8,0.046,2180.31,0.307,669.36,0.002,2175.95
2023-09-19,2023,9,3,1,West,Groceries,Sugar,Retail Store,417.31,8,0.077,3081.42,0.168,517.68,0.022,3013.63
2023-09-19,2023,9,3,1,North,Home & Kitchen,Cookware Set,Online,3598.51,9,0.129,28208.72,0.145,4090.26,0.063,26431.57
2023-09-19,2023,9,3,1,West,Electronics,Smartphone,Online,18863.14,6,0.105,101295.06,0.175,17726.64,0.049,96331.6
2023-09-19,2023,9,3,1,East,Groceries,Pulses,Wholesale,255.31,13,0.167,2764.75,0.192,530.83,0.005,2750.93
2023-09-19,2023,9,3,1,North,Groceries,Pulses,Wholesale,339.74,5,0.184,1386.14,0.107,148.32,0.077,1279.41
2023-09-20,2023,9,3,2,East,Electronics,Camera,Online,19739.12,12,0.122,207971.37,0.219,45545.73,0.018,204227.89
2023-09-20,2023,9,3,2,North,Clothing,Shoes,Online,1279.02,8,0.124,8963.37,0.309,2769.68,0.015,8828.92
2023-09-20,2023,9,3,2,East,Sports,Cycle,Retail Store,2361.7,8,0.029,18345.69,0.268,4916.64,0.06,17244.95
2023-09-21,2023,9,3,3,West,Sports,Yoga Mat,Wholesale,2060.31,4,0.168,6856.71,0.233,1597.61,0.011,6781.29
2023-09-22,2023,9,3,4,South,Sports,Dumbbells,Online,1801.97,7,0.147,10759.56,0.115,1237.35,0.022,10522.85
2023-09-22,2023,9,3,4,East,Groceries,Sugar,Retail Store,232.66,7,0.067,1519.5,0.101,153.47,0.06,1428.33
2023-09-22,2023,9,3,4,North,Home & Kitchen,Bedsheet,Wholesale,2920.07,7,0.164,17088.25,0.235,4015.74,0.07,15892.07
2023-09-22,2023,9,3,4,West,Electronics,Smartphone,Retail Store,33762.41,7,0.032,228774.09,0.297,67945.9,0.013,225800.03
2023-09-23,2023,9,3,5,East,Electronics,Smartphone,Online,32712.34,10,0.095,296046.68,0.229,67794.69,0.049,281540.39
2023-09-23,2023,9,3,5,South,Home & Kitchen,Mixer,Retail Store,3721.96,3,0.065,10440.1,0.243,2536.94,0.061,9803.25
2023-09-23,2023,9,3,5,North,Sports,Football,Online,2781.3,13,0.091,32866.62,0.217,7132.06,0.005,32702.29
2023-09-23,2023,9,3,5,North,Home & Kitchen,Cookware Set,Wholesale,3812.24,7,0.169,22175.8,0.329,7295.84,0.003,22109.27
2023-09-23,2023,9,3,5,North,Clothing,Jeans,Wholesale,1582.88,9,0.197,11439.47,0.108,1235.46,0.047,10901.81
2023-09-24,2023,9,3,6,East,Sports,Cycle,Retail Store,1938.04,15,0.078,26803.09,0.185,4958.57,0.052,25409.33
2023-09-24,2023,9,3,6,South,Clothing,Jacket,Online,1508.02,10,0.116,13330.9,0.194,2586.19,0.037,12837.66
2023-09-24,2023,9,3,6,North,Groceries,Cooking Oil,Retail Store,337.16,7,0.062,2213.79,0.254,562.3,0.041,2123.02
2023-09-25,2023,9,3,0,East,Clothing,Shoes,Online,846.46,8,0.099,6101.28,0.264,1610.74,0.011,6034.17
2023-09-26,2023,9,3,1,East,Clothing,Jacket,Wholesale,1668.51,9,0.192,12133.4,0.244,2960.55,0.071,11271.93
2023-09-26,2023,9,3,1,South,Electronics,Headphones,Retail Store,23244.77,5,0.065,108669.3,0.278,30210.07,0.005,108125.95
2023-09-27,2023,9,3,2,North,Groceries,Rice,Wholesale,231.88,9,0.207,1654.93,0.31,513.03,0.005,1646.66
2023-09-27,2023,9,3,2,West,Sports,Football,Wholesale,1405.64,10,0.162,11779.26,0.322,3792.92,0.026,11473.0
2023-09-28,2023,9,3,3,North,Clothing,Shoes,Retail Store,1303.49,8,0.054,9864.81,0.124,1223.24,0.064,9233.46
2023-09-28,2023,9,3,3,East,Electronics,Tablet,Retail Store,29568.3,9,0.028,258663.49,0.213,55095.32,0.04,248316.95
2023-09-28,2023,9,3,3,North,Clothing,Shoes,Online,1285.07,6,0.135,6669.51,0.333,2220.95,0.013,6582.81
2023-09-28,2023,9,3,3,South,Home & Kitchen,Mixer,Online,2614.06,12,0.125,27447.63,0.316,8673.45,0.002,27392.73
2023-09-28,2023,9,3,3,South,Sports,Cricket Bat,Wholesale,1516.08,9,0.178,11215.96,0.336,3768.56,0.075,10374.76
2023-09-29,2023,9,3,4,East,Groceries,Sugar,Online,246.3,12,0.143,2532.95,0.121,306.49,0.046,2416.43
2023-09-29,2023,9,3,4,West,Sports,Cricket Bat,Wholesale,2104.03,5,0.166,8773.81,0.287,2518.08,0.013,8659.75
2023-09-29,2023,9,3,4,West,Clothing,Jacket,Retail Store,1541.83,7,0.057,10177.62,0.206,2096.59,0.074,9424.48
2023-09-29,2023,9,3,4,South,Electronics,Tablet,Wholesale,29101.61,11,0.194,258014.87,0.331,85402.92,0.051,244856.11
2023-10-01,2023,10,4,6,East,Home & Kitchen,Mixer,Retail Store,2673.82,7,0.07,17406.57,0.104,1810.28,0.004,17336.94
2023-10-01,2023,10,4,6,South,Sports,Football,Wholesale,2705.68,9,0.201,19456.54,0.245,4766.85,0.042,18639.37
2023-10-01,2023,10,4,6,East,Clothing,Jeans,Retail Store,1430.01,11,0.059,14802.03,0.149,2205.5,0.031,14343.17
2023-10-01,2023,10,4,6,East,Electronics,Camera,Retail Store,22717.85,10,0.024,221726.22,0.29,64300.6,0.01,219508.96
2023-10-02,2023,10,4,0,East,Sports,Yoga Mat,Wholesale,2313.11,8,0.159,15562.6,0.132,2054.26,0.077,14364.28
2023-10-02,2023,10,4,0,West,Home & Kitchen,Curtains,Wholesale,4613.07,7,0.193,26059.23,0.182,4742.78,0.05,24756.27
2023-10-02,2023,10,4,0,South,Groceries,Pulses,Retail Store,316.04,10,0.076,2920.21,0.146,426.35,0.02,2861.81
2023-10-02,2023,10,4,0,North,Home & Kitchen,Mixer,Retail Store,3641.48,9,0.061,30774.15,0.299,9201.47,0.004,30651.05
2023-10-02,2023,10,4,0,West,Home & Kitchen,Water Purifier,Online,3117.75,17,0.132,46005.52,0.195,8971.08,0.022,44993.4
2023-10-04,2023,10,4,2,South,Sports,Dumbbells,Online,2370.39,9,0.124,18688.15,0.331,6185.78,0.05,17753.74
2023-10-04,2023,10,4,2,North,Clothing,Jeans,Retail Store,1531.39,10,0.025,14931.05,0.331,4942.18,0.038,14363.67
2023-10-04,2023,10,4,2,West,Clothing,Jeans,Online,981.02,2,0.12,1726.6,0.179,309.06,0.014,1702.43
2023-10-05,2023,10,4,3,North,Groceries,Cooking Oil,Wholesale,413.09,10,0.204,3288.2,0.251,825.34,0.004,3275.05
2023-10-06,2023,10,4,4,South,Home & Kitchen,Mixer,Retail Store,3237.36,5,0.027,15749.76,0.118,1858.47,0.061,14789.02
2023-10-06,2023,10,4,4,East,Home & Kitchen,Cookware Set,Wholesale,3148.03,5,0.208,12466.2,0.24,2991.89,0.03,12092.21
2023-10-07,2023,10,4,5,West,Electronics,Headphones,Online,32965.38,10,0.093,298996.0,0.174,52025.3,0.047,284943.19
2023-10-07,2023,10,4,5,North,Clothing,T-Shirt,Retail Store,915.0,11,0.053,9531.56,0.255,2430.55,0.053,9026.39
2023-10-07,2023,10,4,5,East,Home & Kitchen,Cookware Set,Online,3502.95,5,0.099,15780.79,0.155,2446.02,0.001,15765.01
2023-10-08,2023,10,4,6,West,Electronics,Laptop,Wholesale,33264.19,12,0.17,331311.33,0.171,56654.24,0.043,317064.94
2023-10-08,2023,10,4,6,South,Sports,Football,Online,1639.85,16,0.137,22643.05,0.333,7540.14,0.02,22190.19
2023-10-08,2023,10,4,6,South,Clothing,Shoes,Wholesale,1634.1,7,0.167,9528.44,0.279,2658.43,0.044,9109.19
2023-10-08,2023,10,4,6,East,Electronics,Camera,Wholesale,19335.03,7,0.155,114366.7,0.169,19327.97,0.024,111621.9
